                nu      tot_opac
2452  8.449800e+03  1.610000e-22
2453  8.421700e+03  1.610000e-22
2454  8.393700e+03  1.610000e-22
2455  8.365800e+03  1.610000e-22
2456  8.337900e+03  1.610000e-22
2457  8.310200e+03  1.610000e-22
2458  8.282500e+03  1.610000e-22
2459  8.255000e+03  1.610000e-22
2460  8.227500e+03  1.610000e-22
2461  8.200100e+03  1.610000e-22
2462  8.172900e+03  1.610000e-22
2463  8.145700e+03  1.610000e-22
2464  8.118600e+03  1.610000e-22
2465  8.091500e+03  1.600000e-22
2466  8.064600e+03  1.600000e-22
2467  8.037800e+03  1.600000e-22
2468  8.011000e+03  1.600000e-22
2469  7.984400e+03  1.600000e-22
2470  7.957800e+03  1.600000e-22
2471  7.931300e+03  1.600000e-22
2472  7.904900e+03  1.600000e-22
2473  7.878600e+03  1.600000e-22
2474  7.852400e+03  1.600000e-22
2475  7.826300e+03  1.600000e-22
2476  7.800300e+03  1.600000e-22
2477  7.774300e+03  1.600000e-22
2478  7.748400e+03  1.600000e-22
2479  7.722600e+03  1.600000e-22
2480  7.697000e+03  1.600000e-22
2481  7.671300e+03  1.600000e-22
2482  7.645800e+03  1.600000e-22
2483  7.620400e+03  1.600000e-22
2484  7.595000e+03  1.600000e-22
2485  7.569700e+03  1.600000e-22
2486  7.544600e+03  1.600000e-22
2487  7.519500e+03  1.600000e-22
2488  7.494400e+03  1.600000e-22
2489  7.469500e+03  1.600000e-22
2490  7.444600e+03  1.600000e-22
2491  7.419900e+03  1.600000e-22
2492  7.395200e+03  1.600000e-22
2493  7.370600e+03  1.600000e-22
2494  7.346100e+03  1.600000e-22
2495  7.321600e+03  1.600000e-22
2496  7.297200e+03  1.600000e-22
2497  7.273000e+03  1.590000e-22
2498  7.248800e+03  1.590000e-22
2499  7.224600e+03  1.590000e-22
2500  7.200600e+03  1.590000e-22
2501  7.176600e+03  1.590000e-22
2502  7.152800e+03  1.590000e-22
2503  7.129000e+03  1.590000e-22
2504  7.105200e+03  1.590000e-22
2505  7.081600e+03  1.590000e-22
2506  7.058000e+03  1.590000e-22
2507  7.034600e+03  1.590000e-22
2508  7.011100e+03  1.590000e-22
2509  6.987800e+03  1.590000e-22
2510  6.964600e+03  1.590000e-22
2511  6.941400e+03  1.590000e-22
2512  6.918300e+03  1.590000e-22
2513  6.895300e+03  1.590000e-22
2514  6.872300e+03  1.590000e-22
2515  6.849500e+03  1.590000e-22
2516  6.826700e+03  1.590000e-22
2517  6.804000e+03  1.590000e-22
2518  6.781300e+03  1.590000e-22
2519  6.758800e+03  1.590000e-22
2520  6.736300e+03  1.590000e-22
2521  6.713900e+03  1.590000e-22
2522  6.691500e+03  1.590000e-22
2523  6.669200e+03  1.590000e-22
2524  6.647100e+03  1.590000e-22
2525  6.624900e+03  1.590000e-22
2526  6.602900e+03  1.590000e-22
2527  6.580900e+03  1.590000e-22
2528  6.559000e+03  1.590000e-22
2529  6.537200e+03  1.590000e-22
2530  6.515400e+03  1.590000e-22
2531  6.493800e+03  1.590000e-22
2532  6.472200e+03  1.590000e-22
2533  6.450600e+03  1.590000e-22
2534  6.429200e+03  1.590000e-22
2535  6.407800e+03  1.590000e-22
2536  6.386400e+03  1.590000e-22
2537  6.365200e+03  1.590000e-22
2538  6.344000e+03  1.590000e-22
2539  6.322900e+03  1.590000e-22
2540  6.301900e+03  1.590000e-22
2541  6.280900e+03  1.590000e-22
2542  6.260000e+03  1.590000e-22
2543  6.239200e+03  1.590000e-22
2544  6.218400e+03  1.590000e-22
2545  6.197700e+03  1.590000e-22
2546  6.177100e+03  1.590000e-22
2547  6.156500e+03  1.590000e-22
2548  6.136100e+03  1.580000e-22
2549  6.115600e+03  1.580000e-22
2550  6.095300e+03  1.580000e-22
2551  6.075000e+03  1.580000e-22
2552  6.054800e+03  1.580000e-22
2553  6.034600e+03  1.580000e-22
2554  6.014600e+03  1.580000e-22
2555  5.994600e+03  1.580000e-22
2556  5.974600e+03  1.580000e-22
2557  5.954700e+03  1.580000e-22
2558  5.934900e+03  1.580000e-22
2559  5.915200e+03  1.580000e-22
2560  5.895500e+03  1.580000e-22
2561  5.875900e+03  1.580000e-22
2562  5.856300e+03  1.580000e-22
2563  5.836800e+03  1.580000e-22
2564  5.817400e+03  1.580000e-22
2565  5.798100e+03  1.580000e-22
2566  5.778800e+03  1.580000e-22
2567  5.759500e+03  1.580000e-22
2568  5.740400e+03  1.580000e-22
2569  5.721300e+03  1.580000e-22
2570  5.702200e+03  1.580000e-22
2571  5.683300e+03  1.580000e-22
2572  5.664300e+03  1.580000e-22
2573  5.645500e+03  1.580000e-22
2574  5.626700e+03  1.580000e-22
2575  5.608000e+03  1.580000e-22
2576  5.589300e+03  1.580000e-22
2577  5.570700e+03  1.580000e-22
2578  5.552200e+03  1.580000e-22
2579  5.533700e+03  1.580000e-22
2580  5.515300e+03  1.580000e-22
2581  5.497000e+03  1.580000e-22
2582  5.478700e+03  1.580000e-22
2583  5.460400e+03  1.580000e-22
2584  5.442300e+03  1.580000e-22
2585  5.424200e+03  1.580000e-22
2586  5.406100e+03  1.580000e-22
2587  5.388100e+03  1.580000e-22
2588  5.370200e+03  1.580000e-22
2589  5.352300e+03  1.580000e-22
2590  5.334500e+03  1.580000e-22
2591  5.316800e+03  1.580000e-22
2592  5.299100e+03  1.580000e-22
2593  5.281400e+03  1.580000e-22
2594  5.263900e+03  1.580000e-22
2595  5.246400e+03  1.580000e-22
2596  5.228900e+03  1.580000e-22
2597  5.211500e+03  1.580000e-22
2598  5.194200e+03  1.580000e-22
2599  5.176900e+03  1.580000e-22
2600  5.159600e+03  1.580000e-22
2601  5.142500e+03  1.580000e-22
2602  5.125400e+03  1.580000e-22
2603  5.108300e+03  1.580000e-22
2604  5.091300e+03  1.580000e-22
2605  5.074400e+03  1.580000e-22
2606  5.057500e+03  1.580000e-22
2607  5.040700e+03  1.580000e-22
2608  5.023900e+03  1.580000e-22
2609  5.007200e+03  1.580000e-22
2610  4.990500e+03  1.580000e-22
2611  4.973900e+03  1.580000e-22
2612  4.957400e+03  1.580000e-22
2613  4.940900e+03  1.580000e-22
2614  4.924400e+03  1.580000e-22
2615  4.908000e+03  1.580000e-22
2616  4.891700e+03  1.580000e-22
2617  4.875400e+03  1.580000e-22
2618  4.859200e+03  1.580000e-22
2619  4.843000e+03  1.580000e-22
2620  4.826900e+03  1.580000e-22
2621  4.810900e+03  1.580000e-22
2622  4.794900e+03  1.580000e-22
2623  4.778900e+03  1.580000e-22
2624  4.763000e+03  1.580000e-22
2625  4.747100e+03  1.580000e-22
2626  4.731400e+03  1.580000e-22
2627  4.715600e+03  1.580000e-22
2628  4.699900e+03  1.580000e-22
2629  4.684300e+03  1.580000e-22
2630  4.668700e+03  1.580000e-22
2631  4.653200e+03  1.580000e-22
2632  4.637700e+03  1.580000e-22
2633  4.622200e+03  1.580000e-22
2634  4.606900e+03  1.580000e-22
2635  4.591500e+03  1.580000e-22
2636  4.576300e+03  1.580000e-22
2637  4.561000e+03  1.580000e-22
2638  4.545900e+03  1.580000e-22
2639  4.530700e+03  1.580000e-22
2640  4.515700e+03  1.580000e-22
2641  4.500600e+03  1.580000e-22
2642  4.485600e+03  1.580000e-22
2643  4.470700e+03  1.580000e-22
2644  4.455800e+03  1.580000e-22
2645  4.441000e+03  1.580000e-22
2646  4.426200e+03  1.580000e-22
2647  4.411500e+03  1.580000e-22
2648  4.396800e+03  1.580000e-22
2649  4.382200e+03  1.580000e-22
2650  4.367600e+03  1.580000e-22
2651  4.353100e+03  1.580000e-22
2652  4.338600e+03  1.580000e-22
2653  4.324200e+03  1.580000e-22
2654  4.309800e+03  1.580000e-22
2655  4.295400e+03  1.580000e-22
2656  4.281100e+03  1.580000e-22
2657  4.266900e+03  1.580000e-22
2658  4.252700e+03  1.580000e-22
2659  4.238600e+03  1.580000e-22
2660  4.224500e+03  1.580000e-22
2661  4.210400e+03  1.580000e-22
2662  4.196400e+03  1.580000e-22
2663  4.182400e+03  1.580000e-22
2664  4.168500e+03  1.580000e-22
2665  4.154600e+03  1.580000e-22
2666  4.140800e+03  1.580000e-22
2667  4.127000e+03  1.580000e-22
2668  4.113300e+03  1.580000e-22
2669  4.099600e+03  1.580000e-22
2670  4.086000e+03  1.590000e-22
2671  4.072400e+03  1.590000e-22
2672  4.058800e+03  1.590000e-22
2673  4.045300e+03  1.590000e-22
2674  4.031900e+03  1.590000e-22
2675  4.018400e+03  1.590000e-22
2676  4.005100e+03  1.590000e-22
2677  3.991700e+03  1.590000e-22
2678  3.978500e+03  1.590000e-22
2679  3.965200e+03  1.590000e-22
2680  3.952000e+03  1.590000e-22
2681  3.938900e+03  1.590000e-22
2682  3.925800e+03  1.590000e-22
2683  3.912700e+03  1.590000e-22
2684  3.899700e+03  1.590000e-22
2685  3.886700e+03  1.590000e-22
2686  3.873800e+03  1.590000e-22
2687  3.860900e+03  1.590000e-22
2688  3.848100e+03  1.590000e-22
2689  3.835200e+03  1.590000e-22
2690  3.822500e+03  1.590000e-22
2691  3.809800e+03  1.590000e-22
2692  3.797100e+03  1.590000e-22
2693  3.784500e+03  1.590000e-22
2694  3.771900e+03  1.590000e-22
2695  3.759300e+03  1.590000e-22
2696  3.746800e+03  1.590000e-22
2697  3.734300e+03  1.590000e-22
2698  3.721900e+03  1.590000e-22
2699  3.709500e+03  1.590000e-22
2700  3.697200e+03  1.590000e-22
2701  3.684900e+03  1.590000e-22
2702  3.672600e+03  1.590000e-22
2703  3.660400e+03  1.590000e-22
2704  3.648200e+03  1.590000e-22
2705  3.636100e+03  1.590000e-22
2706  3.624000e+03  1.590000e-22
2707  3.611900e+03  1.590000e-22
2708  3.599900e+03  1.590000e-22
2709  3.587900e+03  1.590000e-22
2710  3.576000e+03  1.590000e-22
2711  3.564100e+03  1.590000e-22
2712  3.552200e+03  1.590000e-22
2713  3.540400e+03  1.590000e-22
2714  3.528600e+03  1.590000e-22
2715  3.516900e+03  1.590000e-22
2716  3.505200e+03  1.590000e-22
2717  3.493500e+03  1.590000e-22
2718  3.481900e+03  1.590000e-22
2719  3.470300e+03  1.590000e-22
2720  3.458800e+03  1.590000e-22
2721  3.447300e+03  1.590000e-22
2722  3.435800e+03  1.600000e-22
2723  3.424400e+03  1.600000e-22
2724  3.413000e+03  1.600000e-22
2725  3.401600e+03  1.600000e-22
2726  3.390300e+03  1.600000e-22
2727  3.379000e+03  1.600000e-22
2728  3.367800e+03  1.600000e-22
2729  3.356600e+03  1.600000e-22
2730  3.345400e+03  1.600000e-22
2731  3.334300e+03  1.600000e-22
2732  3.323200e+03  1.600000e-22
2733  3.312100e+03  1.600000e-22
2734  3.301100e+03  1.600000e-22
2735  3.290100e+03  1.600000e-22
2736  3.279100e+03  1.600000e-22
2737  3.268200e+03  1.600000e-22
2738  3.257400e+03  1.600000e-22
2739  3.246500e+03  1.600000e-22
2740  3.235700e+03  1.600000e-22
2741  3.225000e+03  1.600000e-22
2742  3.214200e+03  1.600000e-22
2743  3.203500e+03  1.600000e-22
2744  3.192900e+03  1.600000e-22
2745  3.182200e+03  1.600000e-22
2746  3.171700e+03  1.600000e-22
2747  3.161100e+03  1.600000e-22
2748  3.150600e+03  1.600000e-22
2749  3.140100e+03  1.600000e-22
2750  3.129700e+03  1.600000e-22
2751  3.119200e+03  1.600000e-22
2752  3.108900e+03  1.600000e-22
2753  3.098500e+03  1.600000e-22
2754  3.088200e+03  1.600000e-22
2755  3.077900e+03  1.610000e-22
2756  3.067700e+03  1.610000e-22
2757  3.057500e+03  1.610000e-22
2758  3.047300e+03  1.610000e-22
2759  3.037200e+03  1.610000e-22
2760  3.027100e+03  1.610000e-22
2761  3.017000e+03  1.610000e-22
2762  3.007000e+03  1.610000e-22
2763  2.996900e+03  1.610000e-22
2764  2.987000e+03  1.610000e-22
2765  2.977000e+03  1.610000e-22
2766  2.967100e+03  1.610000e-22
2767  2.957300e+03  1.610000e-22
2768  2.947400e+03  1.610000e-22
2769  2.937600e+03  1.610000e-22
2770  2.927800e+03  1.610000e-22
2771  2.918100e+03  1.610000e-22
2772  2.908400e+03  1.610000e-22
2773  2.898700e+03  1.610000e-22
2774  2.889100e+03  1.610000e-22
2775  2.879400e+03  1.610000e-22
2776  2.869900e+03  1.610000e-22
2777  2.860300e+03  1.610000e-22
2778  2.850800e+03  1.610000e-22
2779  2.841300e+03  1.610000e-22
2780  2.831900e+03  1.610000e-22
2781  2.822400e+03  1.620000e-22
2782  2.813000e+03  1.620000e-22
2783  2.803700e+03  1.620000e-22
2784  2.794400e+03  1.620000e-22
2785  2.785100e+03  1.620000e-22
2786  2.775800e+03  1.620000e-22
2787  2.766600e+03  1.620000e-22
2788  2.757300e+03  1.620000e-22
2789  2.748200e+03  1.620000e-22
2790  2.739000e+03  1.620000e-22
2791  2.729900e+03  1.620000e-22
2792  2.720800e+03  1.620000e-22
2793  2.711800e+03  1.620000e-22
2794  2.702800e+03  1.620000e-22
2795  2.693800e+03  1.620000e-22
2796  2.684800e+03  1.620000e-22
2797  2.675900e+03  1.620000e-22
2798  2.667000e+03  1.620000e-22
2799  2.658100e+03  1.620000e-22
2800  2.649200e+03  1.620000e-22
2801  2.640400e+03  1.620000e-22
2802  2.631600e+03  1.630000e-22
2803  2.622900e+03  1.630000e-22
2804  2.614200e+03  1.630000e-22
2805  2.605500e+03  1.630000e-22
2806  2.596800e+03  1.630000e-22
2807  2.588100e+03  1.630000e-22
2808  2.579500e+03  1.630000e-22
2809  2.571000e+03  1.630000e-22
2810  2.562400e+03  1.630000e-22
2811  2.553900e+03  1.630000e-22
2812  2.545400e+03  1.630000e-22
2813  2.536900e+03  1.630000e-22
2814  2.528500e+03  1.630000e-22
2815  2.520100e+03  1.630000e-22
2816  2.511700e+03  1.630000e-22
2817  2.503300e+03  1.630000e-22
2818  2.495000e+03  1.630000e-22
2819  2.486700e+03  1.630000e-22
2820  2.478400e+03  1.640000e-22
2821  2.470200e+03  1.640000e-22
2822  2.461900e+03  1.640000e-22
2823  2.453700e+03  1.640000e-22
2824  2.445600e+03  1.640000e-22
2825  2.437400e+03  1.640000e-22
2826  2.429300e+03  1.640000e-22
2827  2.421200e+03  1.640000e-22
2828  2.413200e+03  1.640000e-22
2829  2.405200e+03  1.640000e-22
2830  2.397200e+03  1.640000e-22
2831  2.389200e+03  1.640000e-22
2832  2.381200e+03  1.640000e-22
2833  2.373300e+03  1.640000e-22
2834  2.365400e+03  1.640000e-22
2835  2.357500e+03  1.640000e-22
2836  2.349700e+03  1.650000e-22
2837  2.341900e+03  1.650000e-22
2838  2.334100e+03  1.650000e-22
2839  2.326300e+03  1.650000e-22
2840  2.318600e+03  1.650000e-22
2841  2.310900e+03  1.650000e-22
2842  2.303200e+03  1.650000e-22
2843  2.295500e+03  1.650000e-22
2844  2.287900e+03  1.650000e-22
2845  2.280300e+03  1.650000e-22
2846  2.272700e+03  1.650000e-22
2847  2.265100e+03  1.650000e-22
2848  2.257600e+03  1.650000e-22
2849  2.250100e+03  1.650000e-22
2850  2.242600e+03  1.660000e-22
2851  2.235100e+03  1.660000e-22
2852  2.227700e+03  1.660000e-22
2853  2.220300e+03  1.660000e-22
2854  2.212900e+03  1.660000e-22
2855  2.205500e+03  1.660000e-22
2856  2.198200e+03  1.660000e-22
2857  2.190900e+03  1.660000e-22
2858  2.183600e+03  1.660000e-22
2859  2.176300e+03  1.660000e-22
2860  2.169100e+03  1.660000e-22
2861  2.161800e+03  1.660000e-22
2862  2.154700e+03  1.660000e-22
2863  2.147500e+03  1.670000e-22
2864  2.140300e+03  1.670000e-22
2865  2.133200e+03  1.670000e-22
2866  2.126100e+03  1.670000e-22
2867  2.119000e+03  1.670000e-22
2868  2.112000e+03  1.670000e-22
2869  2.105000e+03  1.670000e-22
2870  2.098000e+03  1.670000e-22
2871  2.091000e+03  1.670000e-22
2872  2.084000e+03  1.670000e-22
2873  2.077100e+03  1.670000e-22
2874  2.070200e+03  1.670000e-22
2875  2.063300e+03  1.680000e-22
2876  2.056400e+03  1.680000e-22
2877  2.049600e+03  1.680000e-22
2878  2.042800e+03  1.680000e-22
2879  2.036000e+03  1.680000e-22
2880  2.029200e+03  1.680000e-22
2881  2.022400e+03  1.680000e-22
2882  2.015700e+03  1.680000e-22
2883  2.009000e+03  1.680000e-22
2884  2.002300e+03  1.680000e-22
2885  1.995700e+03  1.680000e-22
2886  1.989000e+03  1.690000e-22
2887  1.982400e+03  1.690000e-22
2888  1.975800e+03  1.690000e-22
2889  1.969200e+03  1.690000e-22
2890  1.962700e+03  1.690000e-22
2891  1.956100e+03  1.690000e-22
2892  1.949600e+03  1.690000e-22
2893  1.943100e+03  1.690000e-22
2894  1.936700e+03  1.690000e-22
2895  1.930200e+03  1.690000e-22
2896  1.923800e+03  1.700000e-22
2897  1.917400e+03  1.700000e-22
2898  1.911000e+03  1.700000e-22
2899  1.904700e+03  1.700000e-22
2900  1.898300e+03  1.700000e-22
2901  1.892000e+03  1.700000e-22
2902  1.885700e+03  1.700000e-22
2903  1.879400e+03  1.700000e-22
2904  1.873200e+03  1.700000e-22
2905  1.867000e+03  1.700000e-22
2906  1.860700e+03  1.710000e-22
2907  1.854600e+03  1.710000e-22
2908  1.848400e+03  1.710000e-22
2909  1.842200e+03  1.710000e-22
2910  1.836100e+03  1.710000e-22
2911  1.830000e+03  1.710000e-22
2912  1.823900e+03  1.710000e-22
2913  1.817800e+03  1.710000e-22
2914  1.811800e+03  1.710000e-22
2915  1.805800e+03  1.720000e-22
2916  1.799800e+03  1.720000e-22
2917  1.793800e+03  1.720000e-22
2918  1.787800e+03  1.720000e-22
2919  1.781800e+03  1.720000e-22
2920  1.775900e+03  1.720000e-22
2921  1.770000e+03  1.720000e-22
2922  1.764100e+03  1.720000e-22
2923  1.758200e+03  1.730000e-22
2924  1.752400e+03  1.730000e-22
2925  1.746600e+03  1.730000e-22
2926  1.740800e+03  1.730000e-22
2927  1.735000e+03  1.730000e-22
2928  1.729200e+03  1.730000e-22
2929  1.723400e+03  1.730000e-22
2930  1.717700e+03  1.730000e-22
2931  1.712000e+03  1.740000e-22
2932  1.706300e+03  1.740000e-22
2933  1.700600e+03  1.740000e-22
2934  1.695000e+03  1.740000e-22
2935  1.689300e+03  1.740000e-22
2936  1.683700e+03  1.740000e-22
2937  1.678100e+03  1.740000e-22
2938  1.672500e+03  1.740000e-22
2939  1.666900e+03  1.750000e-22
2940  1.661400e+03  1.750000e-22
2941  1.655900e+03  1.750000e-22
2942  1.650400e+03  1.750000e-22
2943  1.644900e+03  1.750000e-22
2944  1.639400e+03  1.750000e-22
2945  1.633900e+03  1.750000e-22
2946  1.628500e+03  1.760000e-22
2947  1.623100e+03  1.760000e-22
2948  1.617700e+03  1.760000e-22
2949  1.612300e+03  1.760000e-22
2950  1.606900e+03  1.760000e-22
2951  1.601600e+03  1.760000e-22
2952  1.596300e+03  1.760000e-22
2953  1.590900e+03  1.770000e-22
2954  1.585700e+03  1.770000e-22
2955  1.580400e+03  1.770000e-22
2956  1.575100e+03  1.770000e-22
2957  1.569900e+03  1.770000e-22
2958  1.564700e+03  1.770000e-22
2959  1.559400e+03  1.780000e-22
2960  1.554300e+03  1.780000e-22
2961  1.549100e+03  1.780000e-22
2962  1.543900e+03  1.780000e-22
2963  1.538800e+03  1.780000e-22
2964  1.533700e+03  1.780000e-22
2965  1.528600e+03  1.780000e-22
2966  1.523500e+03  1.790000e-22
2967  1.518400e+03  1.790000e-22
2968  1.513400e+03  1.790000e-22
2969  1.508300e+03  1.790000e-22
2970  1.503300e+03  1.790000e-22
2971  1.498300e+03  1.790000e-22
2972  1.493300e+03  1.800000e-22
2973  1.488400e+03  1.800000e-22
2974  1.483400e+03  1.800000e-22
2975  1.478500e+03  1.800000e-22
2976  1.473500e+03  1.800000e-22
2977  1.468600e+03  1.800000e-22
2978  1.463800e+03  1.810000e-22
2979  1.458900e+03  1.810000e-22
2980  1.454000e+03  1.810000e-22
2981  1.449200e+03  1.810000e-22
2982  1.444400e+03  1.810000e-22
2983  1.439600e+03  1.820000e-22
2984  1.434800e+03  1.820000e-22
2985  1.430000e+03  1.820000e-22
2986  1.425200e+03  1.820000e-22
2987  1.420500e+03  1.820000e-22
2988  1.415800e+03  1.830000e-22
2989  1.411100e+03  1.830000e-22
2990  1.406400e+03  1.830000e-22
2991  1.401700e+03  1.830000e-22
2992  1.397000e+03  1.830000e-22
2993  1.392400e+03  1.830000e-22
2994  1.387700e+03  1.840000e-22
2995  1.383100e+03  1.840000e-22
2996  1.378500e+03  1.840000e-22
2997  1.373900e+03  1.840000e-22
2998  1.369400e+03  1.840000e-22
2999  1.364800e+03  1.850000e-22
3000  1.360300e+03  1.850000e-22
3001  1.355700e+03  1.850000e-22
3002  1.351200e+03  1.850000e-22
3003  1.346700e+03  1.860000e-22
3004  1.342300e+03  1.860000e-22
3005  1.337800e+03  1.860000e-22
3006  1.333300e+03  1.860000e-22
3007  1.328900e+03  1.860000e-22
3008  1.324500e+03  1.870000e-22
3009  1.320100e+03  1.870000e-22
3010  1.315700e+03  1.870000e-22
3011  1.311300e+03  1.870000e-22
3012  1.306900e+03  1.870000e-22
3013  1.302600e+03  1.880000e-22
3014  1.298300e+03  1.880000e-22
3015  1.293900e+03  1.880000e-22
3016  1.289600e+03  1.880000e-22
3017  1.285300e+03  1.890000e-22
3018  1.281100e+03  1.890000e-22
3019  1.276800e+03  1.890000e-22
3020  1.272500e+03  1.890000e-22
3021  1.268300e+03  1.900000e-22
3022  1.264100e+03  1.900000e-22
3023  1.259900e+03  1.900000e-22
3024  1.255700e+03  1.900000e-22
3025  1.251500e+03  1.900000e-22
3026  1.247400e+03  1.910000e-22
3027  1.243200e+03  1.910000e-22
3028  1.239100e+03  1.910000e-22
3029  1.234900e+03  1.910000e-22
3030  1.230800e+03  1.920000e-22
3031  1.226700e+03  1.920000e-22
3032  1.222700e+03  1.920000e-22
3033  1.218600e+03  1.930000e-22
3034  1.214500e+03  1.930000e-22
3035  1.210500e+03  1.930000e-22
3036  1.206500e+03  1.930000e-22
3037  1.202400e+03  1.940000e-22
3038  1.198400e+03  1.940000e-22
3039  1.194500e+03  1.940000e-22
3040  1.190500e+03  1.940000e-22
3041  1.186500e+03  1.950000e-22
3042  1.182600e+03  1.950000e-22
3043  1.178600e+03  1.950000e-22
3044  1.174700e+03  1.950000e-22
3045  1.170800e+03  1.960000e-22
3046  1.166900e+03  1.960000e-22
3047  1.163000e+03  1.960000e-22
3048  1.159200e+03  1.970000e-22
3049  1.155300e+03  1.970000e-22
3050  1.151500e+03  1.970000e-22
3051  1.147600e+03  1.970000e-22
3052  1.143800e+03  1.980000e-22
3053  1.140000e+03  1.980000e-22
3054  1.136200e+03  1.980000e-22
3055  1.132400e+03  1.990000e-22
3056  1.128700e+03  1.990000e-22
3057  1.124900e+03  1.990000e-22
3058  1.121200e+03  1.990000e-22
3059  1.117400e+03  2.000000e-22
3060  1.113700e+03  2.000000e-22
3061  1.110000e+03  2.000000e-22
3062  1.106300e+03  2.010000e-22
3063  1.102600e+03  2.010000e-22
3064  1.099000e+03  2.010000e-22
3065  1.095300e+03  2.020000e-22
3066  1.091700e+03  2.020000e-22
3067  1.088000e+03  2.020000e-22
3068  1.084400e+03  2.030000e-22
3069  1.080800e+03  2.030000e-22
3070  1.077200e+03  2.030000e-22
3071  1.073600e+03  2.040000e-22
3072  1.070100e+03  2.040000e-22
3073  1.066500e+03  2.040000e-22
3074  1.062900e+03  2.050000e-22
3075  1.059400e+03  2.050000e-22
3076  1.055900e+03  2.050000e-22
3077  1.052400e+03  2.060000e-22
3078  1.048900e+03  2.060000e-22
3079  1.045400e+03  2.060000e-22
